node_id,pca_1,pca_2,true_label,model
16804,2.5599546,-3.108149,4,GCN
13846,-3.3957489,-1.1033301,16,GCN
46388,0.6217947,-1.2981577,10,GCN
125073,1.0141187,0.50894594,4,GCN
76449,-2.5640998,-1.6698277,24,GCN
133560,-3.0973623,-0.20384192,27,GCN
121542,-3.0863266,0.33985996,16,GCN
44890,-1.8496969,-1.288424,31,GCN
132165,2.5221024,2.7581387,6,GCN
45020,1.7212014,4.556986,24,GCN
163839,-3.1691709,-0.8605914,24,GCN
129504,-2.7547646,1.0239949,24,GCN
45767,4.40524,4.1807766,24,GCN
77941,0.3315649,-1.7906584,38,GCN
118817,-0.2882111,-1.784595,24,GCN
84094,-0.75136495,1.5308595,24,GCN
153454,1.2361655,-2.4005036,23,GCN
62231,-0.39010024,5.3030725,24,GCN
162588,-3.6475425,-2.3595383,30,GCN
57803,2.7550492,4.274131,10,GCN
20621,2.252448,-3.0005958,34,GCN
58264,-1.324331,-0.7278259,30,GCN
15291,-1.8221309,0.4016838,30,GCN
162223,7.9178553,0.36389518,31,GCN
61763,3.3246593,-4.49857,8,GCN
102992,5.24866,-4.428857,5,GCN
106955,-3.6834226,-2.0594354,30,GCN
115967,-1.0968087,1.3452029,30,GCN
51584,4.453661,-1.8739897,34,GCN
40933,2.1718755,1.6007948,26,GCN
64835,-2.962819,1.4066596,16,GCN
28870,-0.27934098,0.18973422,24,GCN
75603,0.5053935,-2.8419206,4,GCN
84163,6.857025,12.058094,24,GCN
118423,2.9611068,-1.977912,2,GCN
84481,-3.4790826,-1.734718,13,GCN
26292,0.040567398,4.052976,16,GCN
158648,3.0621624,-0.43893003,5,GCN
84664,1.2060628,-3.9349055,28,GCN
152145,3.2612457,-3.4308708,5,GCN
27665,1.0566936,1.3741713,24,GCN
121577,-2.0378718,-3.6281133,24,GCN
78843,-3.6448784,0.5727842,16,GCN
118453,-0.71532965,-3.136165,28,GCN
122764,-1.001627,-0.11152053,24,GCN
130843,-3.0011635,-0.9051137,24,GCN
15686,-0.4536748,2.8537488,11,GCN
18405,4.0483885,-0.8580611,5,GCN
3828,-2.6403475,-1.1967582,31,GCN
56938,-0.6975112,-1.8760797,5,GCN
28913,2.2844138,0.09160948,20,GCN
55017,-4.217515,-0.6292355,16,GCN
138002,1.7654996,-1.8444155,26,GCN
71091,4.2829323,-4.0679483,5,GCN
68889,-0.9044566,0.05554962,24,GCN
69713,2.2449841,3.1913085,24,GCN
112419,-1.0491788,1.8999581,16,GCN
168045,2.7410383,-1.1876141,36,GCN
133105,4.041482,-3.437275,8,GCN
85811,3.8999949,-4.395452,8,GCN
94726,-0.31573415,3.5192785,16,GCN
21944,-0.03542781,2.2327423,24,GCN
112303,-1.5704744,-0.1853168,30,GCN
74118,1.4049954,-2.918188,20,GCN
50272,1.4512701,-2.3549058,34,GCN
155509,0.71963215,-1.5231241,4,GCN
48196,1.1168566,-0.5052099,3,GCN
145071,0.358809,2.9470272,13,GCN
10160,1.7805028,-0.75081325,10,GCN
139559,-3.8393848,-0.89314127,16,GCN
39786,-0.32298064,8.171133,24,GCN
6184,-2.4659169,2.0802546,16,GCN
144960,2.2458,3.450461,30,GCN
167894,0.78735256,4.0051847,24,GCN
69645,0.76917934,1.9606991,24,GCN
47542,1.4248385,-0.14769602,24,GCN
36887,-2.4378815,0.5438478,13,GCN
166299,0.43494034,1.927041,31,GCN
74243,-2.9992957,0.018219471,6,GCN
59266,5.0599136,1.3713155,10,GCN
5158,-0.29456162,1.4294071,3,GCN
102548,-2.1580296,-1.0042121,28,GCN
51721,-3.402383,-1.5329458,16,GCN
134831,1.5356402,1.43785,11,GCN
95128,-4.209109,-1.5818757,16,GCN
15715,-1.5654612,2.8250828,16,GCN
93904,0.49900103,-0.035166502,30,GCN
96218,-2.0317132,-2.190669,24,GCN
107904,-0.19778228,5.3120513,16,GCN
97728,-1.5059135,-0.96115613,24,GCN
129603,-1.4070816,1.530685,24,GCN
13852,-2.6798978,1.1636786,16,GCN
96188,-2.7891753,0.7897079,16,GCN
145065,0.48321867,0.4453628,13,GCN
80219,1.4416442,3.224011,17,GCN
111009,0.83223724,-2.498062,31,GCN
113578,-3.543904,-1.1685824,16,GCN
75035,-3.9980457,-0.96480966,16,GCN
19777,2.019701,-0.95557094,31,GCN
42222,0.37079287,4.8758388,25,GCN
169240,3.801671,-3.3310003,5,GCN
6341,0.13485575,-0.67743254,4,GCN
96525,-3.0538943,0.9598017,16,GCN
85862,-2.937228,-0.8663275,30,GCN
78062,0.35416842,-0.5923245,28,GCN
94683,0.83918524,3.349544,24,GCN
132340,-2.8900113,1.9281483,16,GCN
47585,-0.1425972,2.6318545,10,GCN
120127,-1.8632581,3.2823272,16,GCN
80400,-3.8475807,-2.4012835,16,GCN
113161,1.1278839,1.0943098,24,GCN
132326,0.8267255,2.5425782,27,GCN
133544,0.22842503,2.3036718,1,GCN
134951,1.2220936,-3.431294,28,GCN
1295,2.0538387,2.062714,24,GCN
136781,2.8859167,0.5023711,26,GCN
34277,-2.4642766,0.48007202,30,GCN
141374,4.3314867,3.3222141,24,GCN
24509,-0.14306831,-1.453199,22,GCN
108269,-2.2035346,-1.6927263,30,GCN
115972,2.8100686,0.9068203,26,GCN
40997,-0.48508263,5.5198426,16,GCN
49137,-2.5823045,2.8662329,16,GCN
152098,-2.5271049,-0.76406145,24,GCN
66122,-3.7854369,-0.90700126,16,GCN
142791,-3.2090163,0.15382266,16,GCN
136808,-1.6275661,-1.7990474,30,GCN
74191,3.7734404,1.1069527,24,GCN
141360,4.4611444,-2.6321244,34,GCN
130724,3.8511624,-5.0872464,34,GCN
53770,0.6121597,-4.569953,8,GCN
17041,6.821722,-4.672959,5,GCN
118932,0.9420414,1.0500064,24,GCN
107000,0.2237544,0.65079427,24,GCN
141385,2.388122,-3.0944095,37,GCN
27652,-3.1838903,1.1991181,25,GCN
74290,0.80718184,1.9378009,24,GCN
159523,1.0189524,-3.9083903,28,GCN
113675,4.5745344,-4.0802827,28,GCN
96100,3.8712406,-2.2281687,4,GCN
39172,1.7313638,-1.8252183,11,GCN
56520,4.0533075,-0.72593284,34,GCN
80729,0.10803461,-0.6873224,24,GCN
116438,2.9923873,-3.064283,34,GCN
22400,0.53914595,5.5552382,16,GCN
78945,-0.28886676,0.75733685,24,GCN
32687,0.35227346,-1.8606138,11,GCN
134921,-3.5585961,-1.2049279,16,GCN
80169,1.4855456,-2.4866858,8,GCN
13031,0.83695364,-1.0751815,24,GCN
63156,0.83497524,5.6392455,16,GCN
153428,-3.90486,-2.4752724,24,GCN
55670,3.3513665,-1.5498848,28,GCN
70107,2.3228273,-3.1461227,4,GCN
163904,-2.058039,0.0026044846,24,GCN
62303,0.550982,-2.8941789,28,GCN
126773,-2.2553458,2.842875,16,GCN
156084,1.3588085,-0.34323096,7,GCN
116275,-3.0524902,0.5398729,17,GCN
126450,2.6924691,-3.3071449,4,GCN
26407,4.2824726,3.5307798,6,GCN
93348,-2.8036637,0.91572905,16,GCN
7563,-2.8111339,-1.8800882,10,GCN
84567,0.037040234,-1.4159633,3,GCN
79400,-2.366938,-0.5250354,16,GCN
62170,2.0000577,0.8736093,24,GCN
33597,-1.4862978,4.504535,16,GCN
129410,-0.3036356,1.0294862,30,GCN
132274,-0.3774674,5.10294,16,GCN
115081,-2.6478,-0.5499108,24,GCN
151640,-2.990977,-2.1364136,24,GCN
76280,-3.1659946,0.20293474,24,GCN
164737,0.9974766,-2.1334476,34,GCN
11578,-1.1719685,0.75744796,24,GCN
60638,-3.6999254,-1.4556941,16,GCN
118978,5.6107903,-3.037599,28,GCN
129048,2.1570249,-2.5074434,28,GCN
28659,2.9367857,-3.1781416,15,GCN
107123,2.9205022,6.0170484,24,GCN
47588,3.2702131,-2.0375338,8,GCN
140220,5.272135,-1.8695899,28,GCN
145565,2.025137,-2.056788,28,GCN
11113,1.8598676,-2.816598,36,GCN
150742,1.6052189,-3.7642107,10,GCN
94676,0.84411097,-1.6420949,22,GCN
15802,1.8586192,-1.1804469,23,GCN
39199,1.7323933,-0.98030734,2,GCN
76776,-3.0322585,-0.3715682,24,GCN
75540,2.0786304,-0.30445266,28,GCN
92608,1.955461,4.5158477,6,GCN
139987,-1.1829171,-1.5485027,24,GCN
68731,-3.2965982,-1.4003361,30,GCN
109578,-0.9624219,0.4159932,16,GCN
133094,-2.4889536,-0.11493254,16,GCN
157274,0.23854494,-1.2321525,36,GCN
31548,-2.5997558,1.5718884,16,GCN
63441,-3.6143277,-1.0384755,16,GCN
85379,0.512691,0.61448455,31,GCN
76777,1.6121445,2.831904,27,GCN
142758,5.278656,5.347383,10,GCN
22318,0.31407738,-2.2766724,34,GCN
87241,0.39948702,-1.416614,4,GCN
133573,-2.182548,-1.3515716,30,GCN
122364,3.1647105,4.415922,16,GCN
129501,-1.5794129,2.5874863,24,GCN
125431,-2.2568529,-2.209472,16,GCN
165279,-3.8523772,0.54718685,16,GCN
89875,-0.5154264,1.6667461,10,GCN
16590,-3.9609315,-1.200785,16,GCN
34373,-3.674861,-0.77739143,16,GCN
118844,-3.412074,-0.08551407,16,GCN
15222,-3.7826993,0.122584105,24,GCN
145607,0.44627714,2.4827566,27,GCN
74120,-1.2261896,0.22916412,10,GCN
75051,2.7897596,-2.3985581,28,GCN
111095,3.4437246,-1.6633725,34,GCN
132092,3.39964,2.547164,10,GCN
15662,-1.0707965,0.20188475,30,GCN
81488,1.0101385,1.708054,17,GraphSAGE
114492,-3.7430508,-2.726676,28,GraphSAGE
132203,2.6081872,0.42685997,25,GraphSAGE
3867,3.735331,-0.45427728,16,GraphSAGE
52939,3.559678,0.07785463,16,GraphSAGE
160111,1.8997076,3.4279127,24,GraphSAGE
44984,-0.46784106,3.1783934,30,GraphSAGE
160023,-1.6345129,1.6680244,3,GraphSAGE
117684,0.1863187,0.052176118,24,GraphSAGE
117718,1.806766,1.4780401,6,GraphSAGE
74283,-1.2031538,-1.7152493,5,GraphSAGE
64911,-1.5188901,3.4797392,10,GraphSAGE
11454,3.3081524,-0.24545288,25,GraphSAGE
48985,-3.3279452,-3.6160855,28,GraphSAGE
53787,-4.072729,-2.5798173,4,GraphSAGE
134296,-3.2191226,-1.9838784,8,GraphSAGE
105362,-2.8429499,-0.22963697,2,GraphSAGE
104755,0.5439992,4.0743794,24,GraphSAGE
14253,-3.3102067,-2.608307,26,GraphSAGE
70290,-2.5985487,-2.509826,28,GraphSAGE
23798,0.3104687,0.433177,24,GraphSAGE
84601,-3.002355,1.3998438,5,GraphSAGE
154196,1.0583849,1.106249,16,GraphSAGE
100460,-2.9085698,2.4924026,11,GraphSAGE
108307,2.0358553,0.9322257,24,GraphSAGE
15290,-1.7968462,1.3830622,10,GraphSAGE
40873,-2.3090715,-3.2326255,8,GraphSAGE
19763,-3.2335696,-1.499911,5,GraphSAGE
144966,-2.9075336,-2.881989,4,GraphSAGE
75032,5.2756495,-1.9379463,16,GraphSAGE
96562,-1.2629952,2.7867498,24,GraphSAGE
92437,-2.6213017,-2.951402,34,GraphSAGE
38250,-2.3536663,-0.0053026676,8,GraphSAGE
122835,0.17502558,2.9599633,30,GraphSAGE
133339,5.2684927,-3.2714992,16,GraphSAGE
159613,-3.2365608,-3.178749,28,GraphSAGE
59521,5.748474,-2.9473295,16,GraphSAGE
102760,3.6063685,-1.9402565,16,GraphSAGE
134447,-0.026754543,-0.3591572,24,GraphSAGE
148082,-3.024599,-4.901364,4,GraphSAGE
34186,-2.4371195,3.1021686,24,GraphSAGE
15697,-0.5774975,3.5183845,30,GraphSAGE
114936,4.596594,-2.9797652,16,GraphSAGE
81749,-1.962167,1.4281279,24,GraphSAGE
146965,2.534691,-1.7345474,16,GraphSAGE
92596,-3.0691738,1.9998447,10,GraphSAGE
72787,1.7641709,1.6349987,1,GraphSAGE
113688,-0.95371073,2.2231898,24,GraphSAGE
34387,-2.1483598,-2.805323,4,GraphSAGE
59212,0.008191124,0.58256507,24,GraphSAGE
27661,-1.3100841,0.9054744,3,GraphSAGE
151587,2.6917737,-0.11106306,20,GraphSAGE
58135,-0.49748707,3.0466347,24,GraphSAGE
3767,-0.38582438,4.5822973,30,GraphSAGE
114857,3.5879145,-2.1500936,16,GraphSAGE
158664,-3.4886425,-3.444942,28,GraphSAGE
151568,-1.0727153,-3.101965,8,GraphSAGE
165229,6.0244946,-2.49702,16,GraphSAGE
167899,1.2704813,1.2399813,24,GraphSAGE
85400,-2.2227156,-0.08085489,34,GraphSAGE
80151,-2.7419713,-2.2793055,2,GraphSAGE
113199,-2.348946,-0.56075186,37,GraphSAGE
74181,-4.6459384,-4.063057,29,GraphSAGE
81961,-3.7481203,-2.748985,28,GraphSAGE
133049,-2.8703234,-0.34131527,28,GraphSAGE
29019,4.5128045,-1.7347353,16,GraphSAGE
114470,0.5897846,1.3292507,24,GraphSAGE
109700,-1.5881419,0.5084114,10,GraphSAGE
11632,0.41256273,3.1596298,27,GraphSAGE
161432,-2.4142067,0.8353468,3,GraphSAGE
115911,-1.0721595,0.706892,2,GraphSAGE
103872,-2.4014914,0.6925572,26,GraphSAGE
24606,-1.012535,4.1965814,30,GraphSAGE
78895,4.6361413,-4.152225,16,GraphSAGE
89769,-4.75366,-2.721006,19,GraphSAGE
99969,-1.2029543,2.7463636,30,GraphSAGE
65712,-0.7151658,0.22500122,24,GraphSAGE
161342,0.49878395,1.0940334,4,GraphSAGE
96415,-0.46036297,2.733323,30,GraphSAGE
146797,0.8993308,3.213953,30,GraphSAGE
96374,0.25473893,-0.59268254,24,GraphSAGE
9752,-1.6788275,3.84579,3,GraphSAGE
133103,-0.8602131,3.0407948,24,GraphSAGE
162240,-1.5337667,2.2244406,24,GraphSAGE
12543,-0.9658088,2.2827535,30,GraphSAGE
163484,-1.3991091,-2.766623,19,GraphSAGE
85942,-2.6857371,2.2960405,24,GraphSAGE
30263,0.3837458,2.101872,24,GraphSAGE
151747,4.4276547,-0.81580454,16,GraphSAGE
36884,-1.2022951,-3.5612564,34,GraphSAGE
141474,-1.7942479,1.5426475,10,GraphSAGE
31156,0.36668986,2.2109003,24,GraphSAGE
151638,-1.295044,3.430202,30,GraphSAGE
112109,1.4468296,2.4012046,24,GraphSAGE
119745,-3.232907,0.73859906,24,GraphSAGE
136232,1.1449685,1.9988519,16,GraphSAGE
2244,-2.779679,-0.5082243,28,GraphSAGE
80142,-1.4472127,2.3548665,24,GraphSAGE
149028,0.9207546,1.4700919,24,GraphSAGE
81461,3.738059,-1.592001,16,GraphSAGE
144955,-2.9666252,-1.79754,5,GraphSAGE
47726,-2.269723,-1.8345606,28,GraphSAGE
3102,4.097946,-0.70839787,16,GraphSAGE
83272,-3.823978,-1.9886494,28,GraphSAGE
145437,-0.71976036,3.4809499,25,GraphSAGE
95235,-0.28269106,3.59485,30,GraphSAGE
31685,-3.9648116,-1.3313454,28,GraphSAGE
68392,-0.49835834,2.1034355,27,GraphSAGE
144999,-2.7301393,-0.68981326,2,GraphSAGE
88664,-1.3739817,1.4562548,24,GraphSAGE
129102,-1.7545006,0.40084326,4,GraphSAGE
22340,2.553378,-1.8800211,24,GraphSAGE
28294,3.5498269,0.13823998,16,GraphSAGE
13046,4.010146,-0.028445005,16,GraphSAGE
64899,1.209588,-2.026435,27,GraphSAGE
25931,2.8582387,1.0903267,31,GraphSAGE
71458,-3.0584135,2.484589,24,GraphSAGE
90018,3.8201559,-2.4043062,16,GraphSAGE
35521,0.10268664,2.5582805,24,GraphSAGE
135623,3.5269394,-3.546288,16,GraphSAGE
6442,-1.3918197,2.8421888,24,GraphSAGE
28533,3.5961642,-0.878599,16,GraphSAGE
39142,-0.091172315,3.4316373,24,GraphSAGE
108466,-0.20716727,1.9786247,3,GraphSAGE
94730,-0.094408646,2.9268532,25,GraphSAGE
97365,0.9878399,1.5087634,24,GraphSAGE
74966,-4.2319837,-5.3758287,28,GraphSAGE
135627,-3.0589771,1.28749,10,GraphSAGE
16613,-2.6671464,-0.76507366,2,GraphSAGE
7481,-1.4833474,3.2300434,30,GraphSAGE
111626,4.2998304,1.8110677,16,GraphSAGE
35178,0.97047323,3.164442,30,GraphSAGE
126884,-1.9912744,-1.8597295,9,GraphSAGE
81917,-1.4940243,3.7817206,24,GraphSAGE
121598,0.4465019,0.6003295,24,GraphSAGE
99060,-2.6172056,-0.8579778,9,GraphSAGE
95996,2.7783897,-1.0116906,16,GraphSAGE
39246,0.91860086,1.5504338,24,GraphSAGE
100536,2.824241,1.0410255,16,GraphSAGE
85398,4.561526,-1.8966969,16,GraphSAGE
68854,0.05453609,2.935523,24,GraphSAGE
51543,-0.057201475,3.9641123,24,GraphSAGE
3316,-3.7182224,-2.2085328,28,GraphSAGE
56666,-2.207134,3.7473211,24,GraphSAGE
111117,-1.1563871,3.5742402,30,GraphSAGE
75572,0.12761328,2.1794457,30,GraphSAGE
55615,1.7928717,2.1159987,24,GraphSAGE
162756,-1.5088058,0.66167593,5,GraphSAGE
7487,3.9977202,-3.5484524,16,GraphSAGE
115003,5.566148,-2.2026353,24,GraphSAGE
35567,-1.0134549,4.1125197,30,GraphSAGE
116170,0.7934203,2.811265,25,GraphSAGE
56843,-1.1256342,2.0894523,31,GraphSAGE
121129,2.1633623,0.03899479,24,GraphSAGE
163533,3.2075195,-0.26748115,1,GraphSAGE
144130,1.0475872,0.8917146,16,GraphSAGE
169304,-0.10857909,3.9600792,31,GraphSAGE
88050,-3.0336618,-2.0093799,28,GraphSAGE
77828,1.2993004,2.2251735,16,GraphSAGE
136207,-3.4915807,-2.8669517,4,GraphSAGE
149416,0.3474152,2.7326612,16,GraphSAGE
150342,-1.5546987,0.9863881,26,GraphSAGE
169208,-3.204,-1.8638864,26,GraphSAGE
31218,4.357899,-1.7401314,16,GraphSAGE
113621,1.0612862,3.3252735,24,GraphSAGE
22405,4.1934676,-2.957799,16,GraphSAGE
103731,-0.5200401,0.12705266,0,GraphSAGE
126808,-2.5412138,-2.8127584,8,GraphSAGE
32431,1.514111,-1.899256,27,GraphSAGE
140204,1.9194183,0.2706889,27,GraphSAGE
23795,-1.7605829,-0.9847661,26,GraphSAGE
106966,0.81361145,2.4442425,24,GraphSAGE
85954,-1.7500126,0.60727096,22,GraphSAGE
53093,0.74591804,1.9947139,31,GraphSAGE
141461,-4.1083684,-2.5635667,26,GraphSAGE
93416,-0.96986645,-0.8539413,19,GraphSAGE
28562,-1.0078421,2.1672192,24,GraphSAGE
85895,4.675882,-0.22481221,16,GraphSAGE
2079,-3.3364377,1.6257256,8,GraphSAGE
20434,2.619571,0.26141477,25,GraphSAGE
140019,3.902895,-2.1821883,16,GraphSAGE
98611,4.663442,-3.8938012,16,GraphSAGE
125638,4.1684136,-3.3998575,16,GraphSAGE
71084,4.311687,-1.4270043,16,GraphSAGE
11492,2.325239,-0.8149376,16,GraphSAGE
60459,-2.646932,-3.4139338,8,GraphSAGE
69727,3.5750117,0.64592063,16,GraphSAGE
105692,-2.7286115,-0.51410043,24,GraphSAGE
70037,-1.5379574,-3.3595185,39,GraphSAGE
36485,4.75709,-2.5963225,16,GraphSAGE
95195,-3.423586,-4.7787824,4,GraphSAGE
81631,-0.01839964,4.0061536,30,GraphSAGE
24949,2.1775894,-3.822547,16,GraphSAGE
16611,-0.64163524,2.9917817,30,GraphSAGE
167479,-3.1890824,-4.280403,5,GraphSAGE
3721,-2.3664389,1.183946,37,GraphSAGE
3698,4.3019347,-3.308947,16,GraphSAGE
126425,-0.98377293,4.257328,30,GraphSAGE
91249,-4.3475485,-2.6625028,5,GraphSAGE
144964,2.1324537,1.2092677,16,GraphSAGE
8833,0.57624066,3.0333047,31,GraphSAGE
2036,2.910327,-0.85262376,16,GraphSAGE
10249,0.80790246,-0.58420825,4,GraphSAGE
107930,-1.513052,-1.9432626,32,GraphSAGE
43650,-0.9657386,-1.788735,34,GraphSAGE
139977,4.840345,-3.0442152,16,GraphSAGE
102986,2.600123,-1.1079764,24,GraphSAGE
40516,-0.29047233,4.4979887,13,GraphSAGE
28491,2.5548453,-1.3814864,4,GraphSAGE
18008,0.48705286,2.5171928,30,GraphSAGE
50224,-3.4627,-3.6981897,8,GraphSAGE
152938,4.3108277,-0.3090464,16,GraphSAGE
3670,3.7225916,-1.3826947,16,GraphSAGE
28485,-1.0857263,-3.2262855,27,GraphSAGE
87130,2.2518256,-0.7238896,16,GraphSAGE
154275,1.6859665,1.0055743,24,GraphSAGE
118993,-0.16034341,1.325225,34,GraphSAGE
17019,-0.06711526,1.9144493,24,GraphSAGE
35741,-0.820174,3.861948,10,GraphSAGE
8897,-2.9023366,-0.48272622,33,GraphSAGE
159587,-0.7805704,-0.15036505,34,GraphSAGE
154470,4.4760385,-2.65343,16,GraphSAGE
133503,5.342006,-1.1736841,16,GraphSAGE
83328,-4.024153,1.1977526,6,GraphSAGE
30165,-0.32687265,3.3342867,24,GraphSAGE
165128,-2.7003174,-2.3022876,2,GraphSAGE
20611,-0.46152675,3.1260467,30,GraphSAGE
83031,-2.914867,-3.2784872,19,GraphSAGE
52518,-2.6854103,-4.351776,4,GraphSAGE
66338,2.6882837,-0.7153976,27,GraphSAGE
52949,3.6481323,-2.1194153,16,GraphSAGE
165343,-2.5305443,-1.5648448,8,GraphSAGE
117645,-0.19614539,-2.5746505,8,GraphSAGE
106606,-0.24917237,-0.50357276,24,GraphSAGE
64432,3.3133519,-0.383013,16,GraphSAGE
64887,-2.7213037,-1.4707732,36,GraphSAGE
100010,4.9782057,-3.6762037,16,GraphSAGE
90744,-0.74476373,3.3007007,24,GraphSAGE
79409,-3.7998936,-3.1586971,28,GraphSAGE
27676,2.7291684,3.7798047,24,GraphSAGE
88279,-1.9369235,0.8866322,30,GraphSAGE
12937,-3.266464,-3.068097,28,GraphSAGE
85891,-0.4139079,-0.41879207,24,GraphSAGE
100024,2.3013725,1.5312437,24,GraphSAGE
50439,-4.361591,-3.0158777,8,GraphSAGE
6226,-3.7994206,-3.154561,4,GraphSAGE
42398,1.6314166,-3.192964,16,GraphSAGE
150697,0.17469686,0.8903557,24,GraphSAGE
125497,-0.9359029,2.360036,10,GraphSAGE
91287,-2.923927,-0.69554806,34,GraphSAGE
142332,0.32500625,3.5895767,24,GraphSAGE
144144,-0.29021785,3.1111407,30,GraphSAGE
154564,-0.17837915,4.095286,24,GraphSAGE
70310,1.1863437,2.0783253,24,GraphSAGE
154619,0.96763104,0.97422683,16,GraphSAGE
38298,0.92135805,3.316804,24,GraphSAGE
68933,5.491203,-1.2176088,16,GraphSAGE
147641,-0.5023693,3.2908978,24,GraphSAGE
47755,-2.4051235,-2.1710396,28,GraphSAGE
35613,-1.7774768,1.2720133,10,GraphSAGE
130840,-3.481677,-3.9689884,28,GraphSAGE
105173,0.8117873,-0.404774,24,GraphSAGE
83174,1.1755428,-2.0652647,16,GraphSAGE
59652,-0.31837988,2.4049659,23,GraphSAGE
32502,5.198256,-2.6399355,16,GraphSAGE
51196,-2.0939844,-0.3451056,19,GraphSAGE
146478,-3.308271,-1.3918874,39,GraphSAGE
63467,-3.2949724,0.089123726,5,GraphSAGE
134892,-0.67275125,3.4792051,24,GraphSAGE
113559,4.4646797,-2.5572224,16,GraphSAGE
100395,-3.248498,-1.3813387,4,GraphSAGE
54061,-2.9010682,-0.036864042,31,GraphSAGE
82942,0.1348024,1.4610373,24,GraphSAGE
17236,-2.7075775,-2.4342394,28,GraphSAGE
154851,-0.4576221,2.9681268,7,GraphSAGE
1875,4.287853,-1.8511407,16,GraphSAGE
166709,4.5167203,-1.7526941,16,GraphSAGE
118181,-2.0313625,-3.8027287,34,GraphSAGE
91331,2.2338371,0.5267868,24,GraphSAGE
157368,-2.1256824,-2.4954967,2,GraphSAGE
41812,-1.6836588,-2.0805614,23,GraphSAGE
107068,-2.9902923,0.62101984,36,GraphSAGE
165164,2.7495427,-0.22063899,27,GraphSAGE
55448,1.7797856,0.8475579,16,GraphSAGE
45785,0.5869808,3.6985812,24,GraphSAGE
113743,0.7721983,3.838768,24,GraphSAGE
35577,-2.0975325,-4.534539,4,GraphSAGE
163849,4.1081176,2.2312322,16,GraphSAGE
156142,-1.6195362,-2.516859,18,GraphSAGE
56908,1.3332965,2.5329914,24,GraphSAGE
133526,1.394177,3.4114285,16,GraphSAGE
77671,-0.19185796,0.9785136,24,GraphSAGE
118901,4.2615557,-0.016098738,16,GraphSAGE
25013,3.8779488,-0.16889983,24,GraphSAGE
78937,-0.50620055,-1.1199783,4,GraphSAGE
148225,-3.2922883,-3.3743515,4,GraphSAGE
142360,-0.80559653,2.7629776,24,GraphSAGE
160064,-1.0505778,2.6924167,30,GraphSAGE
36773,-1.5753727,-0.09425384,26,GraphSAGE
24617,-0.9560772,2.1931553,24,GraphSAGE
119751,-0.22672006,1.4776326,19,GraphSAGE
46049,0.57465523,2.5706635,24,GraphSAGE
64901,-0.33118802,2.6814432,24,GraphSAGE
48983,3.3557365,0.46342206,16,GraphSAGE
100533,-2.0543263,2.9324694,24,GraphSAGE
62256,-4.478513,-2.8220494,28,GraphSAGE
51639,4.0154305,-2.8317685,16,GraphSAGE
31155,2.952522,-2.5538485,27,GraphSAGE
98689,-3.6725218,2.770743,36,GraphSAGE
63471,-0.5505669,4.597162,24,GraphSAGE
26434,-1.9211609,-2.998829,5,GraphSAGE
151946,-2.6685245,-3.1260004,4,GraphSAGE
148081,0.8300591,3.9159122,30,GraphSAGE
17067,4.2675924,-3.882564,1,GraphSAGE
24917,-3.5124867,-3.4745483,28,GraphSAGE
153294,-3.606362,-1.2358736,4,GraphSAGE
157260,-1.6054139,0.37164843,24,GraphSAGE
34261,1.029597,0.32757866,27,GraphSAGE
5109,3.463756,1.3180345,16,GraphSAGE
111852,1.2555094,-0.95321923,27,GraphSAGE
115116,3.0162961,0.43485487,24,GraphSAGE
84604,3.5889587,0.025684476,16,GraphSAGE
161372,-0.764109,2.6168313,30,GraphSAGE
58010,-1.4029734,0.89871097,31,GraphSAGE
68223,0.6329832,1.0357276,7,GraphSAGE
162654,-0.078592844,2.4620433,24,GraphSAGE
700,-2.4885838,-3.3856053,28,GraphSAGE
92488,-0.30118492,-1.817615,27,GraphSAGE
15433,1.9092755,-1.1541057,16,GraphSAGE
23279,-2.3742826,2.2737288,24,GraphSAGE
34328,0.07969463,2.2790904,24,GraphSAGE
67136,0.45983642,1.7297221,24,GraphSAGE
28954,-1.8840857,4.0986333,24,GraphSAGE
92580,-1.5701716,3.415287,24,GraphSAGE
71094,2.8865733,1.0663759,10,GraphSAGE
80703,-1.8679917,2.7383032,11,GraphSAGE
150862,4.5815907,-1.1680778,16,GraphSAGE
152037,0.029442385,4.7020054,24,GraphSAGE
74123,-1.3615727,3.0607247,24,GraphSAGE
88055,-1.029809,-4.346504,4,GraphSAGE
77989,-0.27919343,3.4587502,30,GraphSAGE
53049,-2.0591702,1.1797451,10,GraphSAGE
145037,1.9168065,-2.5239716,17,GraphSAGE
81415,-1.9321206,1.9733847,24,GraphSAGE
76285,-2.7737346,2.0076847,10,GraphSAGE
105253,-0.37939596,-2.972043,18,GraphSAGE
81471,-0.5777761,-0.85156393,24,GraphSAGE
64812,-2.3032262,2.3841233,24,GraphSAGE
161894,-2.9238715,-3.499701,21,GraphSAGE
19334,-1.5660441,2.8407393,24,GraphSAGE
116272,-3.2654269,-2.9549875,5,GraphSAGE
156878,-2.9273622,1.429799,26,GraphSAGE
95086,3.176756,-1.8309605,16,GraphSAGE
101247,-0.63593614,0.23660576,10,GraphSAGE
83228,3.0486338,-1.5468773,16,GraphSAGE
150732,-2.2316835,2.298985,31,GraphSAGE
77781,-0.6208564,2.0281887,37,GraphSAGE
146409,-1.7172513,-2.0409145,9,GraphSAGE
145604,-0.12053181,1.4345917,24,GraphSAGE
113611,-0.31203014,3.9136453,24,GraphSAGE
